shareag,sharemanu,shareemp,gr1,gr2,gr3,gr4,gr5,gr6,p,b
0.735471288,0.425163593,0.432564433,0.116655283,0.136332167,0.551794904,0.502967148,0.265162923,0.833052651,0.913079539,0.386489516
0.439528364,0.563840744,0.184615511,0.77728019,0.943896114,0.8978353,0.380930723,0.473962428,0.455135991,0.315395882,0.073470031
0.928177643,0.683865356,0.121285461,0.771213015,0.059998637,0.722421117,0.401965128,0.386697549,0.317355116,0.100096068,0.007598579
0.058256929,0.01023807,0.515925384,0.217815485,0.6335656,0.92276075,0.721289393,0.953755256,0.083883615,0.723435648,0.740958012
0.771104418,0.507375971,0.301400115,0.253786741,0.572116484,0.509343273,0.146081879,0.034374806,0.558810567,0.542232795,0.291448933
0.974373005,0.430528758,0.115403013,0.69834148,0.907487402,0.652406582,0.731285794,0.731470064,0.871420888,0.622402896,0.515038375
0.175433038,0.825942073,0.752316056,0.069990319,0.915685669,0.800216136,0.227451307,0.293786642,0.948623403,0.275426823,0.418960695
0.176954949,0.476045862,0.032341721,0.402696575,0.35243696,0.359756301,0.128422274,0.38395661,0.804548449,0.798882545,0.55694757
0.322133128,0.920789547,0.813790366,0.180605881,0.226902325,0.913438619,0.154225278,0.624621207,0.051164879,0.838552022,0.687127529
0.952774304,0.267773262,0.362807841,0.463508162,0.387068128,0.572041235,0.172046767,0.872063231,0.954759101,0.756417213,0.99282967
0.502643783,0.813147327,0.859827434,0.08724023,0.314229686,0.858634866,0.256394055,0.119055899,0.643210697,0.874101136,0.662631894
0.761362447,0.400148649,0.798537525,0.01194836,0.598406227,0.351451305,0.435056951,0.199252206,0.20713881,0.865804586,0.48466586
0.520152182,0.676924301,0.778875753,0.078128835,0.217070583,0.565675573,0.681283363,0.003043457,0.572517471,0.595822097,0.314368871
0.841504487,0.456291257,0.037057226,0.731955559,0.032095758,0.355488472,0.47258402,0.480287412,0.020433349,0.815276506,0.615412321
0.480425121,0.141327416,0.720487734,0.881702909,0.995306562,0.680308931,0.940093798,0.30460928,0.626450503,0.47183061,0.872505195
0.539572122,0.959240954,0.403650571,0.720519949,0.77574107,0.541377765,0.707234547,0.948123319,0.018740934,0.903700246,0.080044308
0.327493978,0.172321982,0.555499646,0.615076188,0.99924281,0.255679131,0.835904134,0.682714105,0.837355145,0.440233934,0.554685965
0.23104601,0.321611889,0.236723328,0.736459882,0.656325707,0.466542435,0.620854512,0.003439882,0.980890885,0.5120151,0.358356875
0.688992799,0.36407785,0.725263408,0.519715471,0.401920209,0.998409455,0.359808982,0.04644536,0.214082404,0.565723955,0.654845317
0.065771605,0.852506127,0.837690284,0.194833283,0.583817567,0.165075589,0.184348366,0.100490358,0.169219118,0.034278141,0.907196296
0.630202212,0.586855422,0.559222278,0.623104412,0.015699491,0.791454533,0.280744909,0.858124021,0.006491428,0.373090004,0.304163921
0.126395287,0.938024675,0.688889024,0.728174582,0.102917405,0.148416113,0.881919211,0.17027885,0.85853059,0.084006927,0.166796418
0.310920575,0.953688217,0.420411066,0.191656881,0.928146457,0.713518863,0.068886039,0.911154061,0.91264862,0.746820179,0.494273431
0.782727998,0.154405167,0.462474881,0.860756614,0.750528803,0.660748652,0.666747107,0.728012982,0.496668886,0.290514494,0.053411256
0.391303883,0.328879702,0.528381004,0.579110943,0.425847015,0.396597067,0.416679684,0.960744854,0.810767484,0.056038779,0.502879587
0.37166265,0.490094671,0.384347358,0.135652084,0.37183042,0.771239128,0.987689257,0.837796123,0.93662011,0.520689516,0.310257713
0.412418661,0.761622356,0.754275397,0.473435836,0.029910906,0.933773902,0.175855335,0.283816619,0.726728707,0.872902004,0.376783784
0.694861606,0.5531147,0.234607669,0.484933002,0.882142084,0.534310491,0.589257376,0.213545443,0.415793947,0.188324464,0.113101328
0.541232551,0.809948057,0.710220294,0.479091182,0.519565783,0.749390131,0.367690727,0.029295903,0.809236265,0.194217929,0.317672899
0.711028323,0.177390842,0.221836204,0.208781807,0.480029423,0.015837689,0.410245908,0.525476281,0.81342422,0.090296169,0.638418315
0.609227893,0.168500249,0.716265132,0.245862482,0.298178746,0.917872,0.837381338,0.830078091,0.508170131,0.721270937,0.131685129
0.202334696,0.311403501,0.029445945,0.80433101,0.444316667,0.554736291,0.487200208,0.133552262,0.77076706,0.142548045,0.897655343
0.766338121,0.981515899,0.502536162,0.981195671,0.374835398,0.429463645,0.066089878,0.924840399,0.707724791,0.130574003,0.353758673
0.307369979,0.49995181,0.551083256,0.408311895,0.940433376,0.375503592,0.24468722,0.990444397,0.650738495,0.549443204,0.398053681
0.67746555,0.963904957,0.129937619,0.955493206,0.323974632,0.528515927,0.398207416,0.704736048,0.902238711,0.984202335,0.789344271
0.939070652,0.849541931,0.746689966,0.573980791,0.83369706,0.397427147,0.584686348,0.078042732,0.860515419,0.184484137,0.331650389
0.561355785,0.610602696,0.426921666,0.588307616,0.509817419,0.887657709,0.964423882,0.582391151,0.517857006,0.857498955,0.412145794
0.752788944,0.300999032,0.489177807,0.259823815,0.461092511,0.178363475,0.536723471,0.557927757,0.26842403,0.833341468,0.931134544
0.723273985,0.031204399,0.767747837,0.910223465,0.617934374,0.380561704,0.335246858,0.634539288,0.588004963,0.500385467,0.817556652
0.162867285,0.421662599,0.865635285,0.503518266,0.192365392,0.496808392,0.294442561,0.73806073,0.00196513,0.454480085,0.620261166
0.700863201,0.037550308,0.133386515,0.358561318,0.419274705,0.187376953,0.190914004,0.583338223,0.562926752,0.160473168,0.42814165
0.941814709,0.784594459,0.312209549,0.646293375,0.730017296,0.688543186,0.084181561,0.973112712,0.745992995,0.939603468,0.09969798
0.876551354,0.061435416,0.148117677,0.26838712,0.197177249,0.477716846,0.139007859,0.939369327,0.521193363,0.437995168,0.029570645
0.509018838,0.379971248,0.263272095,0.313444481,0.638230638,0.270171312,0.777783954,0.692780679,0.846681363,0.824160753,0.070291537
0.121364251,0.697324624,0.78829047,0.262950585,0.407941855,0.097281937,0.462027033,0.966975043,0.06173035,0.579056308,0.811065147
0.375646508,0.353069632,0.070627664,0.825428462,0.790669876,0.130762177,0.787512706,0.499847944,0.23420948,0.363628587,0.561162799
0.755501855,0.8045577,0.690974254,0.711318431,0.082978275,0.636682731,0.309341681,0.610956204,0.759087409,0.289261762,0.272535008
0.954448979,0.294623352,0.410367153,0.54427454,0.800404389,0.218995266,0.102326299,0.768708378,0.339488191,0.031617293,0.035718046
0.014128365,0.264522671,0.731552082,0.005539762,0.627414857,0.84704642,0.884459107,0.778605242,0.669601523,0.714716737,0.577942595
0.147919854,0.463650053,0.804217027,0.610477819,0.648896635,0.763398637,0.911957674,0.881092096,0.352438155,0.507575273,0.520222575
0.530479039,0.690791728,0.215449109,0.822913714,0.663867251,0.972218037,0.024882445,0.897541452,0.760752406,0.466980527,0.933567714
0.137058656,0.075424665,0.60065292,0.229656395,0.710271272,0.340519935,0.548428635,0.267189244,0.889522703,0.709181335,0.276908409
0.079569417,0.252956571,0.733414056,0.787839097,0.486712965,0.729333594,0.596930723,0.987400165,0.202143218,0.899626614,0.647046594
0.990447202,0.500375008,0.542988253,0.393740098,0.455024594,0.304412313,0.993601708,0.281873454,0.260628808,0.6252394,0.718408561
0.706166066,0.354639913,0.823618232,0.368688519,0.381331692,0.981951897,0.569841932,0.478144233,0.39184574,0.048347082,0.372375439
0.95954068,0.815783827,0.2598383,0.028502501,0.723496907,0.830329087,0.739203401,0.905630898,0.040532319,0.407210057,0.619089387
0.564404285,0.86171677,0.144359159,0.120221746,0.222749075,0.654231912,0.712355335,0.490307972,0.697839059,0.958458341,0.148443648
0.590964605,0.546254674,0.912343235,0.373161308,0.679998336,0.047357636,0.922802234,0.227658846,0.864865759,0.008455792,0.713973139
0.978922762,0.571428307,0.044196257,0.461687184,0.547799478,0.685163615,0.65954643,0.703283309,0.98611753,0.248032516,0.962164578
0.982951143,0.20947858,0.684783527,0.169693547,0.164815363,0.869539658,0.713717122,0.020540383,0.435610569,0.392288565,0.727361001
0.004591678,0.979086385,0.059887864,0.5561064,0.575944209,0.199981139,0.968475744,0.782482218,0.579650589,0.532238193,0.234049644
0.000783294,0.618634023,0.848086519,0.160227193,0.707461601,0.307105974,0.698743127,0.879316003,0.611211091,0.010482352,0.63618768
0.360141096,0.33426999,0.252854299,0.92967221,0.28879486,0.953607933,0.909943772,0.576341946,0.070326777,0.096755892,0.602084716
0.640801834,0.145836755,0.855289901,0.537851174,0.123692955,0.2234303,0.234362753,0.454456291,0.971906767,0.052483528,0.528434244
0.214636493,0.338517178,0.29051539,0.52160622,0.925391932,0.32240516,0.345343715,0.509093951,0.056122543,0.159204786,0.611692429
0.207872611,0.892021559,0.2659378,0.566669477,0.244400557,0.6466473,0.269161639,0.208007748,0.787940231,0.663477678,0.180680201
0.022108782,0.907322365,0.662860452,0.495751114,0.845648081,0.252096177,0.802355971,0.398339086,0.932174066,0.298238399,0.526091908
0.749757576,0.462692154,0.93717233,0.242956388,0.888949129,0.515793409,0.799997041,0.335418863,0.457991645,0.401227512,0.239049329
0.60280134,0.996612051,0.631610949,0.740670107,0.704052494,0.246609789,0.612712682,0.349254335,0.192697264,0.338531737,0.668099633
0.234393431,0.105459918,0.878679466,0.59473224,0.695547915,0.523381884,0.725202861,0.082756226,0.281775319,0.139815329,0.733971485
0.814025969,0.325232881,0.485257462,0.31026266,0.860417017,0.293952395,0.844494806,0.17348641,0.924053236,0.774243114,0.12787326
0.629628533,0.601574996,0.56383649,0.807561041,0.590874247,0.076000026,0.210687164,0.257444693,0.142048609,0.323266237,0.80311961
0.920516235,0.066378521,0.094357246,0.617315513,0.537702995,0.587671942,0.260789142,0.816422677,0.048256664,0.30115072,0.380697647
0.527726726,0.505574954,0.181702969,0.802678885,0.051994762,0.835457379,0.992337619,0.261540913,0.688061819,0.892741603,0.421879201
0.794822264,0.123161439,0.613876338,0.811842465,0.625527917,0.290680096,0.939367213,0.316301794,0.535582616,0.914331591,0.344827595
0.17332463,0.576780906,0.894813169,0.998587823,0.767469699,0.900053968,0.439876404,0.546804874,0.162111409,0.266894418,0.280063463
0.384256413,0.60449362,0.344732828,0.046515404,0.522005157,0.158742052,0.316947844,0.929392099,0.185535476,0.583009426,0.276385579
0.948160209,0.186673645,0.480826909,0.302922295,0.267511909,0.511444097,0.563946717,0.340512709,0.853075708,0.550233215,0.632593944
0.658693727,0.538242557,0.659856254,0.552967367,0.021362178,0.104685871,0.776085906,0.643369304,0.429471152,0.786532661,0.571317045
0.343673161,0.056097719,0.355311749,0.212853471,0.898401093,0.116365894,0.686590943,0.404803361,0.300593658,0.818166223,0.039835798
0.379751419,0.409270312,0.218809028,0.189008294,0.865813015,0.192177385,0.630200143,0.517130351,0.781456021,0.036810158,0.985429458
0.009594934,0.519625176,0.531868344,0.04999208,0.25106932,0.609824698,0.208749643,0.042414159,0.464770947,0.942072891,0.39221243
0.13586136,0.015046389,0.242234859,0.739147498,0.622923782,0.406027304,0.135959391,0.182536365,0.547898987,0.854776232,0.945384446
0.617586814,0.372997579,0.391261196,0.057678638,0.97209771,0.439470396,0.691564428,0.406694779,0.676307337,0.929431501,0.430329308
0.598488075,0.910582481,0.534209462,0.702532535,0.162801273,0.549134048,0.220806682,0.062871803,0.722642901,0.459756947,0.156023662
0.805219249,0.221707399,0.267011163,0.34137784,0.41336344,0.983973136,0.926453046,0.740742042,0.109582702,0.461708978,0.917272554
0.69777242,0.113637458,0.494445552,0.940944761,0.542517618,0.825269193,0.782847515,0.417242114,0.210599746,0.116822984,0.139694894
0.053171332,0.987620595,0.821519179,0.992470927,0.849927299,0.144668743,0.859331904,0.614212549,0.487327348,0.406105432,0.563608338
0.854319954,0.444504529,0.96013709,0.686225915,0.048990234,0.944896449,0.020553459,0.669562812,0.447032977,0.733055123,0.838772217
0.581470612,0.636027033,0.248057805,0.989194459,0.145556292,0.053418477,0.861303792,0.319057972,0.219476095,0.416301748,0.997897643
0.018289082,0.002678057,0.826866682,0.054184599,0.055274484,0.161997375,0.781127621,0.039886582,0.066427258,0.953868703,0.409094486
0.045419201,0.063938945,0.808778558,0.114367128,0.027981509,0.225709784,0.880415069,0.988926677,0.754857224,0.191573127,0.161349528
0.093676482,0.932933534,0.994150168,0.06328215,0.796508624,0.64877672,0.9961193,0.022062994,0.984868402,0.706854991,0.724595566
0.978078639,0.069367927,0.864137644,0.037170023,0.139327085,0.986649698,0.081832526,0.321309361,0.689022874,0.861806247,0.912662893
0.040771244,0.179876894,0.970279659,0.272887695,0.84382718,0.126131675,0.858079069,0.636102179,0.014483463,0.965012732,0.982960059
0.957208771,0.102029012,0.570868824,0.800106014,0.023891709,0.958219582,0.133172813,0.044715186,0.021778283,0.005208204,0.511284071
0.917901912,0.951590114,0.02071546,0.003468582,0.917038522,0.930928998,0.540836791,0.750108014,0.037368101,0.038514153,0.410386695
0.9316145,0.332674233,0.946983429,0.370076576,0.006331896,0.028695635,0.538848888,0.937458957,0.023611796,0.020239914,0.225250295
0.929043191,0.116533593,0.868109155,0.163638547,0.010884279,0.112104286,0.090356797,0.241218598,0.054835648,0.029171257,0.072330929
0.969392711,0.103493425,0.958881977,0.971782895,0.199066839,0.142385411,0.996991443,0.009738352,0.184457915,0.801592681,0.690629294
0.944870723,0.810784857,0.520191244,0.047031259,0.038115796,0.993888374,0.013628609,0.853168773,0.120038953,0.18288226,0.009212586
0.061902893,0.819555978,0.007884935,0.024812954,0.4121146,0.210217304,0.142985386,0.618114802,0.995418066,0.13184216,0.995818859
0.020796935,0.021032994,0.298805663,0.919620141,0.642842005,0.418705697,0.937072485,0.110807165,0.86838278,0.012048922,0.010268053
0.852887458,0.196809548,0.169408808,0.975190676,0.974770612,0.15801372,0.820406954,0.206311122,0.158608994,0.921232559,0.957205614
0.099233355,0.994102811,0.034755338,0.337377032,0.874079533,0.033802291,0.042711065,0.979246485,0.171566917,0.938282613,0.092545957
0.169802872,0.147649401,0.8402176,0.013773608,0.006964869,0.07464774,0.062258167,0.935674815,0.928031115,0.71954516,0.833995244
0.005243375,0.972264847,0.834331885,0.957184633,0.579381367,0.909565556,0.934438486,0.912353775,0.989704608,0.762905971,0.034639134
0.823763312,0.911817297,0.195914758,0.937532822,0.100708786,0.924964011,0.846445824,0.995078577,0.4506349,0.986981731,0.096922822
0.619490084,0.298281884,0.961942324,0.411706893,0.990292924,0.921377755,0.866647078,0.993054585,0.176407815,0.863551692,0.947220908
0.903866271,0.771322428,0.017185042,0.98645484,0.128141741,0.173968962,0.86907669,0.121619125,0.991286066,0.082499801,0.30586892
0.864398514,0.984183735,0.055564892,0.079240382,0.909375116,0.103113115,0.03214446,0.193430641,0.24682163,0.216345865,0.229443711
0.008208899,0.837676832,0.038755121,0.850461041,0.851830325,0.882132017,0.980556795,0.053672249,0.066942712,0.457817432,0.325350768
0.983591661,0.758568456,0.437129369,0.733995173,0.923782001,0.981106449,0.06481514,0.090692212,0.078636304,0.927740888,0.913831936
0.050834735,0.117987349,0.11766644,0.744447857,0.593087821,0.010176282,0.978041142,0.016728007,0.114844188,0.073830912,0.120207034
0.012923592,0.095935182,0.218280479,0.093503044,0.826241319,0.147285753,0.001664269,0.503811378,0.009352495,0.813241484,0.918811013
0.739379773,0.928254762,0.011996262,0.171339096,0.872149895,0.196593499,0.945792263,0.123681823,0.012223884,0.2778768,0.854243727
0.801083669,0.778341728,0.838699608,0.07586124,0.968447461,0.956525423,0.011118413,0.94143534,0.099326236,0.268528525,0.032528524
0.874618329,0.7217293,0.955466099,0.880033718,0.036053912,0.065339385,0.778465321,0.956239439,0.99809393,0.076888442,0.925110667
0.146392312,0.679152284,0.421860549,0.54917517,0.080989676,0.91132366,0.877772238,0.99855402,0.950605986,0.000693632,0.929251722
0.148385648,0.578678395,0.051473876,0.067958248,0.022885057,0.786447012,0.018640733,0.90154161,0.942813386,0.972522923,0.64641679
0.822125635,0.014699345,0.913385634,0.089604282,0.676958344,0.009362623,0.106966856,0.012660513,0.85551147,0.099730901,0.135666658
0.872313071,0.106707932,0.801878302,0.715997159,0.087424467,0.976743363,0.942841588,0.673901757,0.882492558,0.83053743,0.051361503
0.085323761,0.214201549,0.005593899,0.990462319,0.531244816,0.084283587,0.755291421,0.869431285,0.982798304,0.094049016,0.655381683
0.108533798,0.132249536,0.23154361,0.966718695,0.077436115,0.805350258,0.022815197,0.761804287,0.03625468,0.153161614,0.066855446
0.989562802,0.827802609,0.996863579,0.050703575,0.073141695,0.049994031,0.245362136,0.317590962,0.849487686,0.638106829,0.984546938
0.935189124,0.966463444,0.250970129,0.152739001,0.947108664,0.96172553,0.972822651,0.859263049,0.444350641,0.143684261,0.877322595
0.976206499,0.128053868,0.944618191,0.091256268,0.093857662,0.682657691,0.900663844,0.974567924,0.606065411,0.992740539,0.378641538
0.026546459,0.64683934,0.941514201,0.158435098,0.987381356,0.016814891,0.423354029,0.604783462,0.045578761,0.856398672,0.014660172
0.845950295,0.04652086,0.627091792,0.008194379,0.962404925,0.939577595,0.687508928,0.00635276,0.694135018,0.627016775,0.100491035
0.087197352,0.859864044,0.309686186,0.842041212,0.830674721,0.96346051,0.991539354,0.001164171,0.21318999,0.296264258,0.218220668
0.892226101,0.042928846,0.198271298,0.835831277,0.928894709,0.094075954,0.038677127,0.426231203,0.843020736,0.273176059,0.020767277
0.787379641,0.080266633,0.179291112,0.76380166,0.166760874,0.03087773,0.985899638,0.221147578,0.937894267,0.025023676,0.005361628
0.187462423,0.877734413,0.211554152,0.949409115,0.014264505,0.185772449,0.004478915,0.041430435,0.188670685,0.896609598,0.14362602
0.887584437,0.872416298,0.750846204,0.362319477,0.885453076,0.20249373,0.025151715,0.030446992,0.336256094,0.916827207,0.973328668
0.205647048,0.961769085,0.126233315,0.027859157,0.221343779,0.772577702,0.511355752,0.899101581,0.624270515,0.035434414,0.961468437
0.300126761,0.220619709,0.026907291,0.722019997,0.887633515,0.782509209,0.915192243,0.107564001,0.761899091,0.962693071,0.998406924
0.118239357,0.850678352,0.109655506,0.113011944,0.119404102,0.118539564,0.087500026,0.915158582,0.785734092,0.757047012,0.964755736
0.981155127,0.032029867,0.14001412,0.540567879,0.933829695,0.122526202,0.816518558,0.981392597,0.926454398,0.848395291,0.123914714
0.210778137,0.125812101,0.046424508,0.879308724,0.759886389,0.684652345,0.328141618,0.048483972,0.112615598,0.978858939,0.88464423
0.331779481,0.702902884,0.938482346,0.355632995,0.030916284,0.080240773,0.931503801,0.984378142,0.873795735,0.999007774,0.405668659
0.993160471,0.789273444,0.895587851,0.823464143,0.04317315,0.106278345,0.298083236,0.328442084,0.144711425,0.788544327,0.182322368
0.124818871,0.039630958,0.110713834,0.862379287,0.298409658,0.787275553,0.953371381,0.269647864,0.934086824,0.341099508,0.951196999
0.127758135,0.09278271,0.213949015,0.082688519,0.90250621,0.472638662,0.238116722,0.085086671,0.956827939,0.287587872,0.027076886
0.855354966,0.012303617,0.700139369,0.927916076,0.66081647,0.992776966,0.960508197,0.776613073,0.411890415,0.188585861,0.988830784
0.105595677,0.821063216,0.476520167,0.595706992,0.981715882,0.844356745,0.924272079,0.949000872,0.119374433,0.175405542,0.867349073
0.038690772,0.86915353,0.023519272,0.884169445,0.945349082,0.235265738,0.120212444,0.243418996,0.080462907,0.881569691,0.935923072
0.016505403,0.026903352,0.478367241,0.981748921,0.996805633,0.575435841,0.044771497,0.519575538,0.236876866,0.908522695,0.119575015
0.112860043,0.053990374,0.964426004,0.654636903,0.046835021,0.293278208,0.117359941,0.086707943,0.8305344,0.968418231,0.465859465
0.254505571,0.976037155,0.075141235,0.901398648,0.108015564,0.399434695,0.058625936,0.080393657,0.968012681,0.691362455,0.894590924
0.60776298,0.589452613,0.933968981,0.92598432,0.827465869,0.998324697,0.48249081,0.027366738,0.945499097,0.948156757,0.968384682
0.05994949,0.997774552,0.920908328,0.897127559,0.71222076,0.087044019,0.396380568,0.695304784,0.901022411,0.014802767,0.860341032
0.961792722,0.966975542,0.086116842,0.363769783,0.958068031,0.817989269,0.46791981,0.709404713,0.057333385,0.368496894,0.990083878
0.312401131,0.94270458,0.223443571,0.178239325,0.073659691,0.867396407,0.164750051,0.918350216,0.907467142,0.976384566,0.345896137
0.880921016,0.909752402,0.911271138,0.966469754,0.652014157,0.986888587,0.216110997,0.882156447,0.419582327,0.283836525,0.922542806
0.003214628,0.483395069,0.103482446,0.203266156,0.965665079,0.326233333,0.920000065,0.945799098,0.824429475,0.071420628,0.700905987
0.070753148,0.176045314,0.306194985,0.119473654,0.205490504,0.000487737,0.609740609,0.87709893,0.194896061,0.126948013,0.707226093
0.997494611,0.005903333,0.041371784,0.535417493,0.307848211,0.16978687,0.989171509,0.507981212,0.44891919,0.93350006,0.813962293
0.081371673,0.139277667,0.100547031,0.10091977,0.771381986,0.64094652,0.795863937,0.468749171,0.107024473,0.006914295,0.902488788
0.951076687,0.070167113,0.849924844,0.724976091,0.95114327,0.269661734,0.282507076,0.10271175,0.781983769,0.044474419,0.847560463
0.900864579,0.186463266,0.049485114,0.406269466,0.103360844,0.816427017,0.958849308,0.232213865,0.048392666,0.332009594,0.130800518
0.393498684,0.007703097,0.060033223,0.105789404,0.484957101,0.883715105,0.587176366,0.903449373,0.879704701,0.915592388,0.974139852
0.921909644,0.945356899,0.616585218,0.019591663,0.213618129,0.975505242,0.289432946,0.755740204,0.061363159,0.254675975,0.979144365
0.217544115,0.723415604,0.99126897,0.979732064,0.37640625,0.792088988,0.137796582,0.970883148,0.199285856,0.518456478,0.017745364
0.963734685,0.978056939,0.122996157,0.138344887,0.77406169,0.891316345,0.266143028,0.050918183,0.031517436,0.836349244,0.38398808
0.878217136,0.496839923,0.030886919,0.832472609,0.854093082,0.828230041,0.834504967,0.061620634,0.052815932,0.383412431,0.06410059
0.894910113,0.205258028,0.483051937,0.494899332,0.018795723,0.06208295,0.356797948,0.962269476,0.103657242,0.822344896,0.110078575
0.365603025,0.805073389,0.469636791,0.03076436,0.210281978,0.950472336,0.892382096,0.969154658,0.000974183,0.888726649,0.909544156
0.075489598,0.368630399,0.113743713,0.349399636,0.13377261,0.050927992,0.842295303,0.846401758,0.513702203,0.941623816,0.07819326
0.916474233,0.025385006,0.966683995,0.562543548,0.835395105,0.180160025,0.161735655,0.533183684,0.426820784,0.982678877,0.055021412
0.318844053,0.875463141,0.843569218,0.869520287,0.172718091,0.114115814,0.966661067,0.82581512,0.838428808,0.477735441,0.06011479
0.201336186,0.016859526,0.778295103,0.942507433,0.302933336,0.832660652,0.949956962,0.297822056,0.501563339,0.230952806,0.049964779
0.780939609,0.322249762,0.89135171,0.95441818,0.690374318,0.480590718,0.078595402,0.887913653,0.871710673,0.040798952,0.107864789
0.586600474,0.939689201,0.087900727,0.987174297,0.122193769,0.870716875,0.170316673,0.29516569,0.45912399,0.797979336,0.955770451
0.948871908,0.049372583,0.924666763,0.712861339,0.066759543,0.133186184,0.716363475,0.807802448,0.800386821,0.155107008,0.235137432
0.7168477,0.07365317,0.812535183,0.995645567,0.619755031,0.071503476,0.838752115,0.161766922,0.979086705,0.24060686,0.417361911
0.185151647,0.847506235,0.951430761,0.951239376,0.393012321,0.691390523,0.155842795,0.886358887,0.016857903,0.101704337,0.811952245
0.972438737,0.1888644,0.821932416,0.70809902,0.232906705,0.848602896,0.206057281,0.690190905,0.128691893,0.905681029,0.037651775
0.651590818,0.341194431,0.790285456,0.010748055,0.976919765,0.487048688,0.047577927,0.117746945,0.9196737,0.140909132,0.026164728
0.352807681,0.898201801,0.180251543,0.789651687,0.191513995,0.250806642,0.917983394,0.056833856,0.266940772,0.877566919,0.042395906
0.232717924,0.085718647,0.707588235,0.096975144,0.956506226,0.281789883,0.006792839,0.925461926,0.003885841,0.792456477,0.572019424
0.02949649,0.061804201,0.283158353,0.034246309,0.593375432,0.824281242,0.75713103,0.254971096,0.963336211,0.869196997,0.332158798
0.091089387,0.732482637,0.200890699,0.003271142,0.920621282,0.948577463,0.825704193,0.147314382,0.073121052,0.746023963,0.390969615
0.196097076,0.830728239,0.68618833,0.846489421,0.971569937,0.971313144,0.076513043,0.166243264,0.530669794,0.70283036,0.944042151
0.160193039,0.143473576,0.986472539,0.022935918,0.240357957,0.865074822,0.070858179,0.566047214,0.635736274,0.735080575,0.075635385
0.831756546,0.660565119,0.013501209,0.086180561,0.720529266,0.732463111,0.848417163,0.589875933,0.228361128,0.953031951,0.140831844
0.460804681,0.923226291,0.780003215,0.51284871,0.003085706,0.014386327,0.888816503,0.211677017,0.896755215,0.066658522,0.289827668
0.268094242,0.165652437,0.918249011,0.125446276,0.994152538,0.697298934,0.752497808,0.145874521,0.133287788,0.086746391,0.899115419
0.937623174,0.436107682,0.099079165,0.52544561,0.735819759,0.006118615,0.87173031,0.064518765,0.97663863,0.109938529,0.137957903
0.795745035,0.238888753,0.002459158,0.059871298,0.440444896,0.721031223,0.602079662,0.376731318,0.042288297,0.093220957,0.85845669
0.056150999,0.988458301,0.739205243,0.784767403,0.810962214,0.30169187,0.800361537,0.921351536,0.772032892,0.943914151,0.43477548
0.956579155,0.94710723,0.188674383,0.839540865,0.880211619,0.940611288,0.911072565,0.375168649,0.554162291,0.292465866,0.599407744
0.695819691,0.288478601,0.831000505,0.913247818,0.797920669,0.765430391,0.127405156,0.930198005,0.092507983,0.227358623,0.826550949
0.941625241,0.840840358,0.903898196,0.854583323,0.585863389,0.876633018,0.560268899,0.856531389,0.947215412,0.699948177,0.832699857
0.064957687,0.762437219,0.7944519,0.780607239,0.065499991,0.135337017,0.066866819,0.445068824,0.807066547,0.767432826,0.876646689
0.226675444,0.143327305,0.544022073,0.128874091,0.629723872,0.039549018,0.134490333,0.952561941,0.209697383,0.837598149,0.891560418
0.811890752,0.91758309,0.380997012,0.689204193,0.867725866,0.055132395,0.644414464,0.168435497,0.123582705,0.063091947,0.712467099
0.996411679,0.396483837,0.735743137,0.998067423,0.125167104,0.777774454,0.194966295,0.362964123,0.180517465,0.803483587,0.059902062
0.155065114,0.863996843,0.766587171,0.21156571,0.777731456,0.02241159,0.797048634,0.309104064,0.10274097,0.22311975,0.751808768
0.134009899,0.088266522,0.069584271,0.664585062,0.75468214,0.209759719,0.028372623,0.17331808,0.834962861,0.325265091,0.106031758
0.335516681,0.934953865,0.170971889,0.888878175,0.436286309,0.915984022,0.146685576,0.103831948,0.216359822,0.178876767,0.773388944
0.897999764,0.052367572,0.987009293,0.797608843,0.15976867,0.024768206,0.669204287,0.279523849,0.971223953,0.491936887,0.540349453
0.924207288,0.096819337,0.932297284,0.779103084,0.742101561,0.041662296,0.143589061,0.797390314,0.709886479,0.319936111,0.503687552
0.209852502,0.88980028,0.72171156,0.962751261,0.937942377,0.879066474,0.290757247,0.386304804,0.425913819,0.122718405,0.170111041
0.676189795,0.359647781,0.981583609,0.389538189,0.791713165,0.059387076,0.157788519,0.138745833,0.190584837,0.901405601,0.864736419
0.620253267,0.384742867,0.079580704,0.221208668,0.173801328,0.222720319,0.09788343,0.806107947,0.538179169,0.986283432,0.819038129
0.508026772,0.641448711,0.057367096,0.934247965,0.050767706,0.512299889,0.973512784,0.527982015,0.743186958,0.114921961,0.621730527
0.729203204,0.956830856,0.732342418,0.933264207,0.181746397,0.37012719,0.768830717,0.875157019,0.403102391,0.259869764,0.000681238
0.757795917,0.903666147,0.185595808,0.762597234,0.293506151,0.918859828,0.886262221,0.89325143,0.767636075,0.069580849,0.360422893
0.235680022,0.835494792,0.677164192,0.559620889,0.141711728,0.862775518,0.951543398,0.700894587,0.438581064,0.891355726,0.937407624
0.528711934,0.058004423,0.976702167,0.226132091,0.465632239,0.577579087,0.803661678,0.958174437,0.915836687,0.146812397,0.213700872
0.435658659,0.990379627,0.072359874,0.582245647,0.114482188,0.608095893,0.731977903,0.895769015,0.151010981,0.910164387,0.084063236
