shareag,sharemanu,shareemp,gr1,gr2,gr3,gr4,gr5,gr6,p,b
0.735471288,0.425163593,0.432564433,0.116655283,0.136332167,0.551794904,0.502967148,0.265162923,0.833052651,0.913079539,0.386489516
0.439528364,0.563840744,0.184615511,0.77728019,0.943896114,0.8978353,0.380930723,0.473962428,0.455135991,0.315395882,0.073470031
0.928177643,0.683865356,0.121285461,0.771213015,0.059998637,0.722421117,0.401965128,0.386697549,0.317355116,0.100096068,0.007598579
0.058256929,0.01023807,0.515925384,0.217815485,0.6335656,0.92276075,0.721289393,0.953755256,0.083883615,0.723435648,0.740958012
0.771104418,0.507375971,0.301400115,0.253786741,0.572116484,0.509343273,0.146081879,0.034374806,0.558810567,0.542232795,0.291448933
0.974373005,0.430528758,0.115403013,0.69834148,0.907487402,0.652406582,0.731285794,0.731470064,0.871420888,0.622402896,0.515038375
0.175433038,0.825942073,0.752316056,0.069990319,0.915685669,0.800216136,0.227451307,0.293786642,0.948623403,0.275426823,0.418960695
0.176954949,0.476045862,0.032341721,0.402696575,0.35243696,0.359756301,0.128422274,0.38395661,0.804548449,0.798882545,0.55694757
0.322133128,0.920789547,0.813790366,0.180605881,0.226902325,0.913438619,0.154225278,0.624621207,0.051164879,0.838552022,0.687127529
0.952774304,0.267773262,0.362807841,0.463508162,0.387068128,0.572041235,0.172046767,0.872063231,0.954759101,0.756417213,0.99282967
0.502643783,0.813147327,0.859827434,0.08724023,0.314229686,0.858634866,0.256394055,0.119055899,0.643210697,0.874101136,0.662631894
0.761362447,0.400148649,0.798537525,0.01194836,0.598406227,0.351451305,0.435056951,0.199252206,0.20713881,0.865804586,0.48466586
0.520152182,0.676924301,0.778875753,0.078128835,0.217070583,0.565675573,0.681283363,0.003043457,0.572517471,0.595822097,0.314368871
0.841504487,0.456291257,0.037057226,0.731955559,0.032095758,0.355488472,0.47258402,0.480287412,0.020433349,0.815276506,0.615412321
0.480425121,0.141327416,0.720487734,0.881702909,0.995306562,0.680308931,0.940093798,0.30460928,0.626450503,0.47183061,0.872505195
0.539572122,0.959240954,0.403650571,0.720519949,0.77574107,0.541377765,0.707234547,0.948123319,0.018740934,0.903700246,0.080044308
0.327493978,0.172321982,0.555499646,0.615076188,0.99924281,0.255679131,0.835904134,0.682714105,0.837355145,0.440233934,0.554685965
0.23104601,0.321611889,0.236723328,0.736459882,0.656325707,0.466542435,0.620854512,0.003439882,0.980890885,0.5120151,0.358356875
0.688992799,0.36407785,0.725263408,0.519715471,0.401920209,0.998409455,0.359808982,0.04644536,0.214082404,0.565723955,0.654845317
0.065771605,0.852506127,0.837690284,0.194833283,0.583817567,0.165075589,0.184348366,0.100490358,0.169219118,0.034278141,0.907196296
0.630202212,0.586855422,0.559222278,0.623104412,0.015699491,0.791454533,0.280744909,0.858124021,0.006491428,0.373090004,0.304163921
0.126395287,0.938024675,0.688889024,0.728174582,0.102917405,0.148416113,0.881919211,0.17027885,0.85853059,0.084006927,0.166796418
0.310920575,0.953688217,0.420411066,0.191656881,0.928146457,0.713518863,0.068886039,0.911154061,0.91264862,0.746820179,0.494273431
0.782727998,0.154405167,0.462474881,0.860756614,0.750528803,0.660748652,0.666747107,0.728012982,0.496668886,0.290514494,0.053411256
0.391303883,0.328879702,0.528381004,0.579110943,0.425847015,0.396597067,0.416679684,0.960744854,0.810767484,0.056038779,0.502879587
0.37166265,0.490094671,0.384347358,0.135652084,0.37183042,0.771239128,0.987689257,0.837796123,0.93662011,0.520689516,0.310257713
0.412418661,0.761622356,0.754275397,0.473435836,0.029910906,0.933773902,0.175855335,0.283816619,0.726728707,0.872902004,0.376783784
0.694861606,0.5531147,0.234607669,0.484933002,0.882142084,0.534310491,0.589257376,0.213545443,0.415793947,0.188324464,0.113101328
0.541232551,0.809948057,0.710220294,0.479091182,0.519565783,0.749390131,0.367690727,0.029295903,0.809236265,0.194217929,0.317672899
0.711028323,0.177390842,0.221836204,0.208781807,0.480029423,0.015837689,0.410245908,0.525476281,0.81342422,0.090296169,0.638418315
0.609227893,0.168500249,0.716265132,0.245862482,0.298178746,0.917872,0.837381338,0.830078091,0.508170131,0.721270937,0.131685129
0.202334696,0.311403501,0.029445945,0.80433101,0.444316667,0.554736291,0.487200208,0.133552262,0.77076706,0.142548045,0.897655343
0.766338121,0.981515899,0.502536162,0.981195671,0.374835398,0.429463645,0.066089878,0.924840399,0.707724791,0.130574003,0.353758673
0.307369979,0.49995181,0.551083256,0.408311895,0.940433376,0.375503592,0.24468722,0.990444397,0.650738495,0.549443204,0.398053681
0.67746555,0.963904957,0.129937619,0.955493206,0.323974632,0.528515927,0.398207416,0.704736048,0.902238711,0.984202335,0.789344271
0.939070652,0.849541931,0.746689966,0.573980791,0.83369706,0.397427147,0.584686348,0.078042732,0.860515419,0.184484137,0.331650389
0.561355785,0.610602696,0.426921666,0.588307616,0.509817419,0.887657709,0.964423882,0.582391151,0.517857006,0.857498955,0.412145794
0.752788944,0.300999032,0.489177807,0.259823815,0.461092511,0.178363475,0.536723471,0.557927757,0.26842403,0.833341468,0.931134544
0.723273985,0.031204399,0.767747837,0.910223465,0.617934374,0.380561704,0.335246858,0.634539288,0.588004963,0.500385467,0.817556652
0.162867285,0.421662599,0.865635285,0.503518266,0.192365392,0.496808392,0.294442561,0.73806073,0.00196513,0.454480085,0.620261166
0.700863201,0.037550308,0.133386515,0.358561318,0.419274705,0.187376953,0.190914004,0.583338223,0.562926752,0.160473168,0.42814165
0.941814709,0.784594459,0.312209549,0.646293375,0.730017296,0.688543186,0.084181561,0.973112712,0.745992995,0.939603468,0.09969798
0.876551354,0.061435416,0.148117677,0.26838712,0.197177249,0.477716846,0.139007859,0.939369327,0.521193363,0.437995168,0.029570645
0.509018838,0.379971248,0.263272095,0.313444481,0.638230638,0.270171312,0.777783954,0.692780679,0.846681363,0.824160753,0.070291537
0.121364251,0.697324624,0.78829047,0.262950585,0.407941855,0.097281937,0.462027033,0.966975043,0.06173035,0.579056308,0.811065147
0.375646508,0.353069632,0.070627664,0.825428462,0.790669876,0.130762177,0.787512706,0.499847944,0.23420948,0.363628587,0.561162799
0.755501855,0.8045577,0.690974254,0.711318431,0.082978275,0.636682731,0.309341681,0.610956204,0.759087409,0.289261762,0.272535008
0.954448979,0.294623352,0.410367153,0.54427454,0.800404389,0.218995266,0.102326299,0.768708378,0.339488191,0.031617293,0.035718046
0.014128365,0.264522671,0.731552082,0.005539762,0.627414857,0.84704642,0.884459107,0.778605242,0.669601523,0.714716737,0.577942595
0.147919854,0.463650053,0.804217027,0.610477819,0.648896635,0.763398637,0.911957674,0.881092096,0.352438155,0.507575273,0.520222575
0.530479039,0.690791728,0.215449109,0.822913714,0.663867251,0.972218037,0.024882445,0.897541452,0.760752406,0.466980527,0.933567714
0.137058656,0.075424665,0.60065292,0.229656395,0.710271272,0.340519935,0.548428635,0.267189244,0.889522703,0.709181335,0.276908409
0.079569417,0.252956571,0.733414056,0.787839097,0.486712965,0.729333594,0.596930723,0.987400165,0.202143218,0.899626614,0.647046594
0.990447202,0.500375008,0.542988253,0.393740098,0.455024594,0.304412313,0.993601708,0.281873454,0.260628808,0.6252394,0.718408561
0.706166066,0.354639913,0.823618232,0.368688519,0.381331692,0.981951897,0.569841932,0.478144233,0.39184574,0.048347082,0.372375439
0.95954068,0.815783827,0.2598383,0.028502501,0.723496907,0.830329087,0.739203401,0.905630898,0.040532319,0.407210057,0.619089387
0.564404285,0.86171677,0.144359159,0.120221746,0.222749075,0.654231912,0.712355335,0.490307972,0.697839059,0.958458341,0.148443648
0.590964605,0.546254674,0.912343235,0.373161308,0.679998336,0.047357636,0.922802234,0.227658846,0.864865759,0.008455792,0.713973139
0.978922762,0.571428307,0.044196257,0.461687184,0.547799478,0.685163615,0.65954643,0.703283309,0.98611753,0.248032516,0.962164578
0.982951143,0.20947858,0.684783527,0.169693547,0.164815363,0.869539658,0.713717122,0.020540383,0.435610569,0.392288565,0.727361001
0.004591678,0.979086385,0.059887864,0.5561064,0.575944209,0.199981139,0.968475744,0.782482218,0.579650589,0.532238193,0.234049644
0.000783294,0.618634023,0.848086519,0.160227193,0.707461601,0.307105974,0.698743127,0.879316003,0.611211091,0.010482352,0.63618768
0.360141096,0.33426999,0.252854299,0.92967221,0.28879486,0.953607933,0.909943772,0.576341946,0.070326777,0.096755892,0.602084716
0.640801834,0.145836755,0.855289901,0.537851174,0.123692955,0.2234303,0.234362753,0.454456291,0.971906767,0.052483528,0.528434244
0.214636493,0.338517178,0.29051539,0.52160622,0.925391932,0.32240516,0.345343715,0.509093951,0.056122543,0.159204786,0.611692429
0.207872611,0.892021559,0.2659378,0.566669477,0.244400557,0.6466473,0.269161639,0.208007748,0.787940231,0.663477678,0.180680201
0.022108782,0.907322365,0.662860452,0.495751114,0.845648081,0.252096177,0.802355971,0.398339086,0.932174066,0.298238399,0.526091908
0.749757576,0.462692154,0.93717233,0.242956388,0.888949129,0.515793409,0.799997041,0.335418863,0.457991645,0.401227512,0.239049329
0.60280134,0.996612051,0.631610949,0.740670107,0.704052494,0.246609789,0.612712682,0.349254335,0.192697264,0.338531737,0.668099633
0.234393431,0.105459918,0.878679466,0.59473224,0.695547915,0.523381884,0.725202861,0.082756226,0.281775319,0.139815329,0.733971485
0.814025969,0.325232881,0.485257462,0.31026266,0.860417017,0.293952395,0.844494806,0.17348641,0.924053236,0.774243114,0.12787326
0.629628533,0.601574996,0.56383649,0.807561041,0.590874247,0.076000026,0.210687164,0.257444693,0.142048609,0.323266237,0.80311961
0.920516235,0.066378521,0.094357246,0.617315513,0.537702995,0.587671942,0.260789142,0.816422677,0.048256664,0.30115072,0.380697647
0.527726726,0.505574954,0.181702969,0.802678885,0.051994762,0.835457379,0.992337619,0.261540913,0.688061819,0.892741603,0.421879201
0.794822264,0.123161439,0.613876338,0.811842465,0.625527917,0.290680096,0.939367213,0.316301794,0.535582616,0.914331591,0.344827595
0.17332463,0.576780906,0.894813169,0.998587823,0.767469699,0.900053968,0.439876404,0.546804874,0.162111409,0.266894418,0.280063463
0.384256413,0.60449362,0.344732828,0.046515404,0.522005157,0.158742052,0.316947844,0.929392099,0.185535476,0.583009426,0.276385579
0.948160209,0.186673645,0.480826909,0.302922295,0.267511909,0.511444097,0.563946717,0.340512709,0.853075708,0.550233215,0.632593944
0.658693727,0.538242557,0.659856254,0.552967367,0.021362178,0.104685871,0.776085906,0.643369304,0.429471152,0.786532661,0.571317045
0.343673161,0.056097719,0.355311749,0.212853471,0.898401093,0.116365894,0.686590943,0.404803361,0.300593658,0.818166223,0.039835798
0.379751419,0.409270312,0.218809028,0.189008294,0.865813015,0.192177385,0.630200143,0.517130351,0.781456021,0.036810158,0.985429458
0.009594934,0.519625176,0.531868344,0.04999208,0.25106932,0.609824698,0.208749643,0.042414159,0.464770947,0.942072891,0.39221243
0.13586136,0.015046389,0.242234859,0.739147498,0.622923782,0.406027304,0.135959391,0.182536365,0.547898987,0.854776232,0.945384446
0.617586814,0.372997579,0.391261196,0.057678638,0.97209771,0.439470396,0.691564428,0.406694779,0.676307337,0.929431501,0.430329308
0.598488075,0.910582481,0.534209462,0.702532535,0.162801273,0.549134048,0.220806682,0.062871803,0.722642901,0.459756947,0.156023662
0.805219249,0.221707399,0.267011163,0.34137784,0.41336344,0.983973136,0.926453046,0.740742042,0.109582702,0.461708978,0.917272554
0.69777242,0.113637458,0.494445552,0.940944761,0.542517618,0.825269193,0.782847515,0.417242114,0.210599746,0.116822984,0.139694894
0.053171332,0.987620595,0.821519179,0.992470927,0.849927299,0.144668743,0.859331904,0.614212549,0.487327348,0.406105432,0.563608338
0.854319954,0.444504529,0.96013709,0.686225915,0.048990234,0.944896449,0.020553459,0.669562812,0.447032977,0.733055123,0.838772217
0.581470612,0.636027033,0.248057805,0.989194459,0.145556292,0.053418477,0.861303792,0.319057972,0.219476095,0.416301748,0.997897643
